segment_id;user_id;file_name;mode
5372;85;20090731012359.plt;walk
5373;85;20090731012359.plt;bus
5374;85;20090731012359.plt;car
5375;85;20090803041141.plt;walk
5376;85;20090803041141.plt;walk
5377;85;20090803041141.plt;walk
5378;85;20090803041141.plt;walk
5379;85;20090803041141.plt;walk
5380;85;20090806224424.plt;walk
5381;85;20090806224944.plt;walk
5382;85;20090806224944.plt;walk
5383;85;20090808054506.plt;walk
5384;85;20090808054506.plt;walk
5385;85;20090808054506.plt;bus
5386;85;20090808054506.plt;walk
5387;85;20090808054506.plt;walk
5388;85;20090808054506.plt;bus
5389;85;20090808054506.plt;walk
5390;85;20090808054506.plt;walk
5391;85;20090810010623.plt;walk
5392;85;20090811003034.plt;walk
5393;85;20090811112747.plt;walk
5394;85;20090812004828.plt;walk
5395;85;20090812004828.plt;walk
5396;85;20090812004828.plt;walk
5397;85;20090812004828.plt;walk
5398;85;20090812113901.plt;walk
5399;85;20090812113901.plt;walk
5400;85;20090812113901.plt;walk
5401;85;20090815062008.plt;walk
5402;85;20090815062008.plt;walk
5403;85;20090815062008.plt;walk
5404;85;20090819113327.plt;walk
5405;85;20090819113327.plt;walk
5406;85;20090819113327.plt;walk
5407;85;20090819113327.plt;walk
5408;85;20090819113327.plt;walk
5409;85;20090821113358.plt;walk
5410;85;20090821113358.plt;walk
5411;85;20090823234804.plt;walk
5412;85;20090824104328.plt;walk
5413;85;20090824104328.plt;walk
5414;85;20090825112752.plt;walk
5415;85;20090826004628.plt;walk
5416;85;20090826120059.plt;car
5417;85;20090826120059.plt;car
5418;85;20090826120059.plt;walk
5419;85;20090826120059.plt;walk
5420;85;20090826120059.plt;walk
5421;85;20090826120059.plt;walk
5422;85;20090827005251.plt;walk
5423;85;20090827005251.plt;walk
5424;85;20090827005251.plt;walk
5425;85;20090827133834.plt;walk
5426;85;20090827133834.plt;walk
5427;85;20090827133834.plt;walk
5428;85;20090827133834.plt;walk
5429;85;20090827133834.plt;walk
5430;85;20090827133834.plt;walk
5431;85;20090831000922.plt;walk
5432;85;20090831000922.plt;walk
5433;85;20090831113328.plt;walk
5434;85;20090831113328.plt;walk
5435;85;20090831234852.plt;walk
5436;85;20090831234852.plt;walk
5437;85;20090831234852.plt;walk
5438;85;20090901110034.plt;walk
5439;85;20090902012058.plt;walk
5440;85;20090902012058.plt;walk
5441;85;20090902084004.plt;bus
5442;85;20090902084004.plt;walk
5443;85;20090903104733.plt;bike
5444;85;20090903104733.plt;bike
5445;85;20090903104733.plt;walk
5446;85;20090903104733.plt;bus
5447;85;20090903104733.plt;bus
5448;85;20090903104733.plt;walk
5449;85;20090903104733.plt;walk
5450;85;20090903104733.plt;walk
5451;85;20090903104733.plt;walk
5452;85;20090903104733.plt;walk
5453;85;20090903104733.plt;walk
5454;85;20090903104733.plt;bus
5455;85;20090903104733.plt;walk
5456;85;20090903104733.plt;walk
5457;85;20090903104733.plt;walk
5458;85;20090903104733.plt;bus
5459;85;20090903104733.plt;walk
5460;85;20090903104733.plt;walk
5461;85;20090903104733.plt;bus
5462;85;20090903104733.plt;bus
5463;85;20090903104733.plt;walk
5464;85;20090903104733.plt;bus
5465;85;20090903104733.plt;walk
5466;85;20090903104733.plt;walk
5467;85;20090907010827.plt;walk
5468;85;20090907132604.plt;walk
5469;85;20090907132604.plt;walk
5470;85;20090908003822.plt;walk
5471;85;20090908003822.plt;walk
5472;85;20090908112534.plt;walk
5473;85;20090908120539.plt;walk
5474;85;20090909004052.plt;walk
5475;85;20090909004052.plt;walk
5476;85;20090909004052.plt;walk
5477;85;20090909114334.plt;car
5478;85;20090909114334.plt;walk
5479;85;20090909114334.plt;walk
5480;85;20090910011022.plt;walk
5481;85;20090910011022.plt;walk
5482;85;20090910111233.plt;walk
5483;85;20090910111233.plt;walk
5484;85;20090911004404.plt;walk
5485;85;20090911105604.plt;walk
5486;85;20090912064500.plt;walk
5487;85;20090912064500.plt;walk
5488;85;20090913233334.plt;walk
5489;85;20090913233334.plt;walk
5490;85;20090913233334.plt;walk
5491;85;20090914142328.plt;walk
5492;85;20090914142328.plt;walk
5493;85;20090914142328.plt;walk
5494;85;20090914142328.plt;walk
5495;85;20090914142328.plt;walk
5496;85;20090914142328.plt;walk
5497;85;20090915122804.plt;walk
5498;85;20090915122804.plt;walk
5499;85;20090915235904.plt;walk
5500;85;20090915235904.plt;walk
5501;85;20090915235904.plt;walk
5502;85;20090916114222.plt;car
5503;85;20090916114222.plt;car
5504;85;20090916114222.plt;walk
5505;85;20090916114222.plt;walk
5506;85;20090916114222.plt;walk
5507;85;20090917000404.plt;walk
5508;85;20090917000404.plt;walk
5509;85;20090917140604.plt;walk
5510;85;20090917140604.plt;walk
5511;85;20090917140604.plt;walk
5512;85;20090918004028.plt;walk
5513;85;20090918004028.plt;walk
5514;85;20090918004028.plt;walk
5515;85;20090918103558.plt;walk
5516;85;20090918103558.plt;walk
5517;85;20090918103558.plt;walk
5518;85;20090918103558.plt;walk
5519;85;20090918103558.plt;walk
5520;85;20090918103558.plt;walk
5521;85;20090918103558.plt;walk
5522;85;20090920235003.plt;walk
5523;85;20090920235003.plt;walk
5524;85;20090920235003.plt;walk
5525;85;20090921114804.plt;walk
5526;85;20090922005527.plt;walk
5527;85;20090922005527.plt;walk
5528;85;20090922112322.plt;walk
5529;85;20090922112322.plt;walk
5530;85;20090922112322.plt;walk
5531;85;20090923004734.plt;walk
5532;85;20090923004734.plt;walk
5533;85;20090923004734.plt;walk
5534;85;20090923114133.plt;car
5535;85;20090923114133.plt;walk
5536;85;20090923114133.plt;walk
5537;85;20090923114133.plt;walk
5538;85;20090924003152.plt;walk
5539;85;20090924003152.plt;walk
5540;85;20090924003152.plt;walk
5541;85;20090924102917.plt;walk
5542;85;20090924102917.plt;walk
5543;85;20090925010022.plt;walk
5544;85;20090925110722.plt;walk
5545;85;20090927005434.plt;walk
5546;85;20090927005434.plt;walk
5547;85;20090927005434.plt;walk
5548;85;20090927113103.plt;walk
5549;85;20090927113103.plt;walk
5550;85;20090927113103.plt;walk
5551;85;20090928005404.plt;walk
5552;85;20090928005404.plt;walk
5553;85;20090928005404.plt;walk
5554;85;20090928104328.plt;walk
5555;85;20090928104630.plt;walk
5556;85;20090928104630.plt;walk
5557;86;20070430005405.plt;car
5558;86;20070430005405.plt;car
5559;86;20070430005405.plt;car
5560;86;20070430005405.plt;car
5561;86;20070430005405.plt;car
5562;86;20070430005405.plt;car
5563;86;20070503065810.plt;car
5564;86;20070504014511.plt;walk
5565;86;20070504014511.plt;walk
5566;86;20070505015841.plt;car
5567;86;20070506111748.plt;car
5568;86;20070506111748.plt;car
5569;86;20070506111748.plt;car
5570;86;20070506111748.plt;car
5571;86;20070506111748.plt;car
5572;86;20070506111748.plt;car
5573;86;20070506111748.plt;car
5574;86;20070507024035.plt;car
5575;86;20070507024035.plt;car
5576;87;20070815003706.plt;walk
5577;87;20070816010102.plt;walk
5578;87;20070817145052.plt;walk
5579;87;20070818024428.plt;walk
5580;89;20080414102228.plt;car
5581;89;20080415034030.plt;car
5582;89;20080416045234.plt;car
5583;89;20080416045234.plt;car
5584;89;20080419073627.plt;car
5585;89;20080419073627.plt;car
5586;89;20080421114140.plt;car
5587;89;20080423020500.plt;car
5588;89;20080424012305.plt;car
5589;89;20080424104828.plt;car
5590;89;20080426073522.plt;car
5591;89;20080426073522.plt;car
5592;89;20080428110410.plt;car
5593;89;20080430013446.plt;car
5594;89;20080430122539.plt;car
5595;89;20080501010943.plt;car
5596;89;20080501010943.plt;car
5597;89;20080502000034.plt;walk
5598;89;20080503015839.plt;car
5599;89;20080503085231.plt;car
5600;89;20080505042955.plt;car
5601;89;20080505113639.plt;car
5602;89;20080506030816.plt;car
5603;89;20080506115939.plt;car
5604;89;20080507001216.plt;car
5605;89;20080508105939.plt;car
5606;89;20080509043509.plt;car
5607;89;20080509112439.plt;car
5608;89;20080510022509.plt;car
5609;89;20080510025608.plt;car
5610;89;20080511063707.plt;car
5611;89;20080511110728.plt;car
5612;89;20080511110728.plt;car
5613;89;20080517070234.plt;car
5614;89;20080517070234.plt;car
5615;89;20080517080545.plt;car
5616;89;20080517082659.plt;car
5617;89;20080518015626.plt;walk
5618;89;20080518025319.plt;walk
5619;89;20080518033702.plt;walk
5620;89;20080518033702.plt;walk
5621;89;20080518033702.plt;walk
5622;89;20080801060709.plt;car
5623;91;20070810013958.plt;bus
5624;91;20071109055554.plt;bus
5625;91;20071109055554.plt;walk
5626;91;20071109125153.plt;walk
5627;91;20071115003630.plt;bus
5628;91;20071115234800.plt;walk
5629;91;20071126082303.plt;walk
5630;91;20071222230546.plt;walk
5631;92;20080319071147.plt;bus
5632;92;20080322002517.plt;walk
5633;92;20080322043335.plt;walk
5634;92;20080322043335.plt;bus
5635;92;20080322043335.plt;bus
5636;92;20080324002742.plt;walk
5637;92;20080324061401.plt;bus
5638;92;20080324061401.plt;walk
5639;92;20080324061401.plt;walk
5640;92;20080324061401.plt;bus
5641;92;20080324061401.plt;walk
5642;92;20080324100511.plt;walk
5643;92;20080324100511.plt;walk
5644;92;20080324100511.plt;bus
5645;92;20080517082635.plt;walk
5646;92;20080517082635.plt;bus
5647;92;20080517082635.plt;walk
5648;96;20080710100929.plt;walk
5649;96;20080710100929.plt;bike
5650;96;20080710100929.plt;walk
5651;96;20080710100929.plt;walk
5652;96;20080710100929.plt;walk
5653;96;20080710100929.plt;walk
5654;96;20080710100929.plt;bike
5655;96;20080710100929.plt;bike
5656;96;20080711113128.plt;bike
5657;96;20080712050223.plt;bike
5658;96;20080712050223.plt;bike
5659;96;20080712050223.plt;walk
5660;96;20080712050223.plt;walk
5661;96;20080712050223.plt;bus
5662;96;20080712050223.plt;walk
5663;96;20080714004835.plt;bike
5664;96;20080714010103.plt;bike
5665;96;20080715005630.plt;bike
5666;96;20080715005630.plt;bike
5667;96;20080715005630.plt;bike
5668;96;20080716004905.plt;bike
5669;96;20080716112753.plt;bike
5670;96;20080716112753.plt;bike
5671;96;20080717003859.plt;bike
5672;96;20080717004301.plt;bike
5673;96;20080717123922.plt;bike
5674;96;20080717123922.plt;bike
5675;96;20080717123922.plt;bike
5676;96;20080717123922.plt;bike
5677;96;20080717123922.plt;walk
5678;96;20080717123922.plt;bike
5679;96;20080717123922.plt;bike
5680;96;20080717123922.plt;bike
5681;96;20080717123922.plt;bike
5682;96;20080719084129.plt;walk
5683;96;20080719084129.plt;walk
5684;96;20080719084129.plt;bus
5685;96;20080719084129.plt;bus
5686;96;20080719084129.plt;walk
5687;96;20080719084129.plt;walk
5688;96;20080719084129.plt;walk
5689;96;20080719084129.plt;bus
5690;96;20080719084129.plt;walk
5691;96;20080720042605.plt;bike
5692;96;20080720042605.plt;walk
5693;96;20080720042605.plt;walk
5694;96;20080720042605.plt;bike
5695;96;20080720042605.plt;walk
5696;96;20080721101734.plt;walk
5697;96;20080721101734.plt;walk
5698;96;20080721101734.plt;bike
5699;96;20080722010305.plt;bike
5700;96;20080722100405.plt;bike
5701;96;20080722100405.plt;walk
5702;96;20080722100405.plt;bike
5703;96;20080722100405.plt;bike
5704;96;20080723010535.plt;bike
5705;96;20080723100005.plt;walk
5706;96;20080723100005.plt;walk
5707;96;20080723100005.plt;bike
5708;96;20080723100005.plt;walk
5709;96;20080723100005.plt;bike
5710;96;20080724010624.plt;bike
5711;96;20080724105004.plt;bike
5712;96;20080724105004.plt;bike
5713;96;20080724105004.plt;bike
5714;96;20080725011835.plt;bike
5715;96;20080725011835.plt;walk
5716;96;20080725100405.plt;bike
5717;96;20080727100523.plt;bike
5718;96;20080727100523.plt;bike
5719;96;20080728010853.plt;bike
5720;96;20080728121835.plt;bike
5721;96;20080728121835.plt;bike
5722;96;20080728121835.plt;bike
5723;96;20080728121835.plt;walk
5724;96;20080729010559.plt;bike
5725;96;20080730011135.plt;bike
5726;96;20080730103552.plt;bike
5727;96;20080730103552.plt;walk
5728;96;20080730103552.plt;bike
5729;96;20080730103552.plt;walk
5730;96;20080730143829.plt;bike
5731;96;20080730143829.plt;walk
5732;96;20080731011835.plt;bike
5733;96;20080731011835.plt;walk
5734;96;20080731011835.plt;bike
5735;96;20080731011835.plt;walk
5736;96;20080731011835.plt;walk
5737;96;20080731011835.plt;bike
5738;96;20080731115723.plt;bike
5739;96;20080731115723.plt;walk
5740;96;20080801103622.plt;bike
5741;96;20080801103622.plt;bike
5742;96;20080804133453.plt;bike
5743;96;20080805012035.plt;bike
5744;96;20080805012035.plt;walk
5745;96;20080805153123.plt;walk
5746;96;20080806012229.plt;bike
5747;96;20080806012229.plt;walk
5748;96;20080811010635.plt;bike
5749;96;20080811010635.plt;walk
5750;96;20080811125105.plt;bike
5751;96;20080812011653.plt;bike
5752;96;20080812011653.plt;walk
5753;96;20080812125334.plt;bike
5754;96;20080813010535.plt;bike
5755;96;20080813010535.plt;walk
5756;96;20080813100304.plt;walk
5757;96;20080813100304.plt;bus
5758;96;20080813100304.plt;walk
5759;96;20080814012459.plt;bike
5760;96;20080814012459.plt;walk
5761;96;20080814132759.plt;bike
5762;96;20080815014235.plt;bike
5763;96;20080815014235.plt;walk
5764;96;20080821101122.plt;bike
5765;96;20080822013835.plt;bike
5766;96;20080822013835.plt;walk
5767;96;20081210094559.plt;walk
5768;96;20081210094559.plt;bike
5769;96;20081211005853.plt;bike
5770;97;20070412134621.plt;bike
5771;97;20070415145925.plt;bike
5772;97;20070416005154.plt;bike
5773;97;20070416032733.plt;bike
5774;97;20070416035339.plt;bike
5775;97;20070416093151.plt;bike
5776;97;20070416093151.plt;bike
5777;97;20070416093151.plt;bike
5778;97;20070416150527.plt;bike
5779;97;20070417004206.plt;bike
5780;97;20070417032859.plt;bike
5781;97;20070417032859.plt;bike
5782;97;20070417095043.plt;bike
5783;97;20070417151940.plt;bike
5784;97;20070418014633.plt;bike
5785;97;20070418120407.plt;bike
5786;97;20070419094442.plt;bike
5787;97;20070419094442.plt;bike
5788;97;20070419152053.plt;bike
5789;97;20070420041022.plt;bike
5790;97;20070420041022.plt;bike
5791;97;20070420041022.plt;bike
5792;97;20070420041022.plt;bike
5793;97;20070421032734.plt;bike
5794;97;20070421032734.plt;bike
5795;97;20070421035851.plt;bike
5796;97;20070421035851.plt;bike
5797;97;20070421154334.plt;bike
5798;97;20070422005839.plt;bike
5799;97;20070423013051.plt;bike
5800;97;20070613133410.plt;bike
5801;97;20070614092551.plt;walk
5802;97;20070614092551.plt;walk
5803;97;20070614092551.plt;bike
5804;97;20070615005342.plt;bike
5805;97;20070615005342.plt;walk
5806;97;20070615005342.plt;walk
5807;97;20070615121411.plt;bike
5808;97;20070615121411.plt;bike
5809;97;20070617034952.plt;bike
5810;97;20070617093045.plt;bike
5811;97;20070617093045.plt;bike
5812;97;20070618142045.plt;bike
5813;97;20070619005814.plt;bike
5814;97;20070619005814.plt;bike
5815;97;20070620003324.plt;bike
5816;97;20070622125528.plt;bike
5817;97;20070623143452.plt;bike
5818;97;20070624010215.plt;bike
5819;97;20070624010215.plt;walk
5820;97;20070624010215.plt;walk
5821;97;20070625132252.plt;bike
5822;98;20070526102144.plt;car
5823;98;20070526102144.plt;car
5824;98;20070526102144.plt;walk
5825;98;20070526102144.plt;car
5826;98;20070529101549.plt;car
5827;98;20070531090558.plt;bus
5828;98;20070531090558.plt;walk
5829;98;20070531090558.plt;car
5830;98;20070602015452.plt;walk
5831;98;20070602015452.plt;walk
5832;98;20070602015452.plt;walk
5833;98;20070602015452.plt;walk
5834;98;20070602015452.plt;bus
5835;98;20070602015452.plt;car
5836;98;20070602015452.plt;car
5837;98;20070602015452.plt;car
5838;98;20070604103524.plt;walk
5839;101;20080330082050.plt;car
5840;101;20080330084543.plt;car
5841;101;20080330103813.plt;car
5842;101;20080330125457.plt;car
5843;101;20080330125457.plt;walk
5844;101;20080629075340.plt;bus
5845;101;20080629075340.plt;bus
5846;102;20111019005041.plt;walk
5847;102;20111019005041.plt;bus
5848;102;20111019005041.plt;walk
5849;102;20111020222505.plt;bike
5850;102;20111021143338.plt;bus
5851;102;20111021143553.plt;bus
5852;102;20111021143553.plt;walk
5853;102;20111022092135.plt;bike
5854;102;20111022092135.plt;bike
5855;102;20111022092135.plt;walk
5856;102;20111023101803.plt;walk
5857;102;20111023163634.plt;walk
5858;102;20111024122939.plt;walk
5859;102;20111027073408.plt;bike
5860;102;20111027073408.plt;bike
5861;102;20111029071256.plt;bike
5862;102;20111101012635.plt;bike
5863;102;20111103043755.plt;bike
5864;102;20111103043755.plt;walk
5865;102;20111103043755.plt;walk
5866;102;20111103043755.plt;walk
5867;102;20111104194005.plt;bike
5868;102;20111105071022.plt;bus
5869;102;20111105071022.plt;walk
5870;102;20111105071022.plt;walk
5871;102;20111108015755.plt;walk
5872;102;20111108015755.plt;bus
5873;102;20111108015755.plt;walk
5874;102;20111108204803.plt;bike
5875;102;20111109043430.plt;bike
5876;102;20111109111537.plt;walk
5877;102;20111110200238.plt;bike
5878;102;20111111022737.plt;bike
5879;102;20111112124735.plt;walk
5880;102;20111114054230.plt;bus
5881;102;20111114054230.plt;walk
5882;102;20111115012432.plt;bus
5883;102;20111115012432.plt;walk
5884;102;20111207032835.plt;walk
5885;102;20111207032835.plt;walk
5886;102;20111207162704.plt;car
5887;102;20111219021755.plt;bus
5888;102;20111219021755.plt;walk
5889;102;20111224111715.plt;walk
5890;102;20111226023808.plt;walk
5891;102;20111226023808.plt;bus
5892;102;20111226025543.plt;walk
5893;102;20111227015335.plt;walk
5894;102;20111227015335.plt;bus
5895;102;20111227015335.plt;walk
5896;102;20111230040408.plt;walk
5897;102;20111230040408.plt;bus
5898;102;20111230040408.plt;walk
5899;102;20111231075505.plt;bus
5900;102;20111231075505.plt;walk
5901;102;20111231144437.plt;walk
5902;102;20111231144437.plt;car
5903;102;20111231144437.plt;walk
5904;104;20080101093115.plt;bus
5905;104;20080328075913.plt;bus
5906;105;20071002021612.plt;bus
5907;105;20071002021612.plt;bus
5908;105;20071003015143.plt;walk
5909;105;20071003020122.plt;walk
5910;105;20071003020122.plt;walk
5911;105;20071003020122.plt;walk
5912;105;20071003020122.plt;walk
5913;105;20071005052724.plt;bus
5914;105;20071005052724.plt;bus
5915;105;20071005052724.plt;walk
5916;105;20071005052724.plt;walk
5917;105;20071005052724.plt;walk
5918;105;20071005052724.plt;bus
5919;105;20071005052724.plt;walk
5920;105;20071005052724.plt;car
5921;105;20071005052724.plt;car
5922;105;20071006051353.plt;car
5923;105;20071006051353.plt;bike
5924;105;20071006051353.plt;bike
5925;105;20071006051353.plt;car
5926;105;20071007061259.plt;bus
5927;105;20071007061259.plt;walk
5928;105;20071007061259.plt;bus
5929;105;20071007061259.plt;walk
5930;105;20071008080102.plt;walk
5931;105;20071008080102.plt;car
5932;105;20071008080102.plt;car
5933;105;20071009070104.plt;walk
5934;105;20071009070104.plt;walk
5935;105;20071009070104.plt;car
5936;105;20071009070104.plt;walk
5937;105;20071010063513.plt;walk
5938;105;20071010063513.plt;bus
5939;105;20071010063513.plt;bus
5940;105;20071010063513.plt;bus
5941;105;20071010063513.plt;car
5942;106;20071008015645.plt;car
5943;106;20071008015645.plt;car
5944;106;20071008015645.plt;car
5945;106;20071008015645.plt;car
5946;106;20071008015645.plt;car
5947;106;20071008015645.plt;car
5948;106;20071008015645.plt;car
5949;106;20071008015645.plt;car
5950;106;20071008015645.plt;car
5951;106;20071008015645.plt;car
5952;106;20071008015645.plt;car
5953;106;20071008015645.plt;car
5954;106;20071008015645.plt;car
5955;106;20071008015645.plt;car
5956;106;20071008015645.plt;car
5957;106;20071008015645.plt;car
5958;106;20071008231624.plt;car
5959;106;20071008231624.plt;car
5960;106;20071008231624.plt;car
5961;106;20071008231624.plt;car
5962;106;20071008231624.plt;car
5963;106;20071008231624.plt;car
5964;106;20071008231624.plt;car
5965;106;20071008231624.plt;car
5966;106;20071008231624.plt;car
5967;106;20071008231624.plt;car
5968;106;20071008231624.plt;car
5969;106;20071008231624.plt;car
5970;106;20071008231624.plt;car
5971;106;20071008231624.plt;car
5972;106;20071008231624.plt;car
5973;106;20071008231624.plt;car
5974;106;20071008231624.plt;car
5975;106;20071008231624.plt;car
5976;106;20071009234753.plt;car
5977;106;20071009234753.plt;car
5978;106;20071009234753.plt;car
5979;106;20071009234753.plt;car
5980;106;20071009234753.plt;car
5981;106;20071009234753.plt;car
5982;106;20071009234753.plt;car
5983;106;20071009234753.plt;car
5984;106;20071009234753.plt;car
5985;106;20071009234753.plt;car
5986;106;20071009234753.plt;car
5987;106;20071009234753.plt;car
5988;106;20071009234753.plt;car
5989;106;20071009234753.plt;car
5990;107;20071002073329.plt;walk
5991;107;20071006072313.plt;walk
5992;107;20071006072313.plt;walk
5993;107;20071007000023.plt;bike
5994;108;20071002142515.plt;walk
5995;108;20071003230234.plt;car
5996;108;20071003230234.plt;car
5997;108;20071003230234.plt;car
5998;108;20071003230234.plt;car
5999;108;20071003230234.plt;car
6000;108;20071003230234.plt;walk
6001;108;20071003230234.plt;walk
6002;108;20071003230234.plt;walk
6003;108;20071003230234.plt;walk
6004;108;20071006080804.plt;bike
6005;108;20071006080804.plt;bike
6006;108;20071007071223.plt;walk
6007;108;20071007071223.plt;walk
6008;110;20080118082707.plt;bus
6009;111;20070413152330.plt;car
6010;111;20070414033616.plt;bike
6011;111;20070415004923.plt;bike
6012;111;20070415004923.plt;bike
6013;111;20070415004923.plt;bike
6014;111;20070415004923.plt;bike
6015;111;20070415104458.plt;car
6016;111;20070416144410.plt;car
6017;111;20070417144619.plt;car
6018;111;20070418004620.plt;walk
6019;111;20070418004620.plt;bus
6020;111;20070418004620.plt;walk
6021;111;20070418133833.plt;bike
6022;111;20070419003625.plt;bus
6023;111;20070419003625.plt;bus
6024;111;20070419003625.plt;walk
6025;111;20070419131853.plt;car
6026;111;20070420010223.plt;bus
6027;111;20070420010223.plt;walk
6028;111;20070421011419.plt;bike
6029;111;20070421011419.plt;bike
6030;111;20070421011419.plt;walk
6031;111;20070421011419.plt;walk
6032;111;20070421011419.plt;walk
6033;111;20070421011419.plt;walk
6034;111;20070421011419.plt;walk
6035;111;20070421011419.plt;car
6036;111;20070423142122.plt;car
6037;111;20070608232055.plt;bike
6038;111;20070608232055.plt;bike
6039;111;20070608232055.plt;bike
6040;111;20070608232055.plt;bike
6041;111;20070608232055.plt;bike
6042;111;20070608232055.plt;bike
6043;111;20070610094624.plt;car
6044;111;20070616000009.plt;car
6045;111;20070616000009.plt;car
6046;111;20070616000009.plt;car
6047;111;20070617002909.plt;car
6048;111;20070617002909.plt;car
6049;111;20070617002909.plt;car
6050;111;20070617060206.plt;car
6051;111;20070904235928.plt;car
6052;111;20070907024753.plt;bus
6053;111;20070907024753.plt;bus
6054;111;20070907024753.plt;bus
6055;111;20070907024753.plt;bus
6056;111;20070907024753.plt;bike
6057;111;20070907024753.plt;bike
6058;111;20070907024753.plt;bike
6059;112;20080124051621.plt;walk
6060;112;20080127043935.plt;walk
6061;112;20080127043935.plt;walk
6062;112;20080225124250.plt;walk
6063;112;20080225124250.plt;walk
6064;112;20080225124250.plt;walk
6065;112;20080407113837.plt;walk
6066;112;20080416115647.plt;walk
6067;112;20080510112906.plt;walk
6068;112;20080510112906.plt;walk
6069;112;20080510112906.plt;walk
6070;112;20080516170709.plt;walk
6071;112;20080517070411.plt;walk
6072;112;20080517070411.plt;walk
6073;112;20080517070411.plt;walk
6074;112;20080518044011.plt;bus
6075;112;20080518044011.plt;bus
6076;112;20080518044011.plt;bus
6077;112;20080518161942.plt;walk
6078;112;20080519021309.plt;walk
6079;112;20080519170749.plt;bike
6080;112;20080521023839.plt;walk
6081;112;20080522013402.plt;walk
6082;112;20080523130437.plt;walk
6083;112;20080524003039.plt;walk
6084;112;20080524003039.plt;bus
6085;112;20080524003039.plt;walk
6086;112;20080524003039.plt;walk
6087;112;20080524003039.plt;walk
6088;112;20080524003039.plt;walk
6089;112;20080524003039.plt;walk
6090;112;20080524003039.plt;walk
6091;112;20080524003039.plt;walk
6092;112;20080524003039.plt;walk
6093;112;20080524003039.plt;walk
6094;112;20080524003039.plt;walk
6095;112;20080524003039.plt;bus
6096;112;20080524003039.plt;walk
6097;112;20080525144139.plt;walk
6098;112;20080526012215.plt;walk
6099;112;20080527014407.plt;walk
6100;112;20080527105841.plt;walk
6101;112;20080527105841.plt;walk
6102;112;20080527105841.plt;walk
6103;112;20080528012910.plt;walk
6104;112;20080529155631.plt;walk
6105;112;20080530013611.plt;walk
6106;112;20080530063309.plt;car
6107;112;20080530063309.plt;walk
6108;112;20080530063309.plt;walk
6109;112;20080530063309.plt;walk
6110;112;20080530063309.plt;walk
6111;112;20080530063309.plt;walk
6112;112;20080530063309.plt;walk
6113;112;20080530110041.plt;bus
6114;112;20080530165840.plt;walk
6115;112;20080531031101.plt;walk
6116;112;20080531161818.plt;walk
6117;112;20080601040242.plt;walk
6118;112;20080601151125.plt;walk
6119;112;20080602150809.plt;walk
6120;112;20080603013835.plt;walk
6121;112;20080603153810.plt;walk
6122;112;20080604152230.plt;walk
6123;112;20080605011552.plt;walk
6124;112;20080605162540.plt;walk
6125;112;20080606013948.plt;walk
6126;112;20080606173353.plt;walk
6127;112;20080607012712.plt;walk
6128;112;20080607154639.plt;walk
6129;112;20080608004627.plt;walk
6130;112;20080608004627.plt;bus
6131;112;20080608004627.plt;walk
6132;112;20080608042825.plt;walk
6133;112;20080608042825.plt;bus
6134;112;20080608042825.plt;walk
6135;112;20080609014915.plt;walk
6136;112;20080609111333.plt;walk
6137;112;20080609111333.plt;walk
6138;112;20080609150913.plt;walk
6139;112;20080610014116.plt;walk
6140;112;20080610150509.plt;walk
6141;112;20080611011509.plt;walk
6142;112;20080611160127.plt;walk
6143;112;20080612012637.plt;walk
6144;112;20080612181349.plt;walk
6145;112;20080613162309.plt;walk
6146;112;20080614035040.plt;walk
6147;112;20080615003709.plt;walk
6148;112;20080615003709.plt;bus
6149;112;20080615003709.plt;walk
6150;112;20080615061739.plt;walk
6151;112;20080615061739.plt;bus
6152;112;20080615153009.plt;walk
6153;112;20080616161439.plt;walk
6154;112;20080617013911.plt;walk
6155;112;20080617154209.plt;walk
6156;112;20080618012139.plt;walk
6157;112;20080618124039.plt;walk
6158;112;20080618124039.plt;walk
6159;112;20080619160910.plt;walk
6160;112;20080619230237.plt;walk
6161;112;20080619230237.plt;car
6162;112;20080621013832.plt;walk
6163;112;20080621162239.plt;walk
6164;112;20080622040107.plt;bus
6165;112;20080625011601.plt;walk
6166;112;20080625172633.plt;walk
6167;112;20080626031425.plt;walk
6168;112;20080626165615.plt;walk
6169;112;20080627022754.plt;walk
6170;112;20080627103629.plt;walk
6171;112;20080627103629.plt;bus
6172;112;20080627103629.plt;walk
6173;112;20080627103629.plt;bus
6174;112;20080627103629.plt;walk
6175;112;20080628100846.plt;walk
6176;112;20080628100846.plt;walk
6177;112;20080628100846.plt;walk
6178;112;20080628165309.plt;walk
6179;112;20080629004633.plt;walk
6180;112;20080629043556.plt;bus
6181;112;20080629165831.plt;walk
6182;112;20080630160716.plt;walk
6183;112;20080701052937.plt;bus
6184;112;20080701052937.plt;walk
6185;112;20080701052937.plt;walk
6186;112;20080701052937.plt;car
6187;112;20080701052937.plt;car
6188;112;20080701052937.plt;walk
6189;112;20080701052937.plt;walk
6190;112;20080701052937.plt;walk
6191;112;20080701052937.plt;walk
6192;112;20080701052937.plt;car
6193;112;20080701052937.plt;car
6194;112;20080701194739.plt;walk
6195;112;20080702020309.plt;walk
6196;112;20080702161309.plt;walk
6197;112;20080703015604.plt;walk
6198;112;20080703153003.plt;walk
6199;112;20080704021011.plt;walk
6200;112;20080704171509.plt;walk
6201;112;20080705053420.plt;walk
6202;112;20080705053420.plt;walk
